date,serial_number,model,capacity_bytes,failure,reallocated-sectors-count-normal,reallocated-sectors-count-raw,power-on-hours-normal,power-on-hours-raw,power-cycle-count-normal,power-cycle-count-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,temperature-difference-normal,temperature-difference-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw
2021-04-01,ZLW18MPJ,ST14000NM001G,1.40005E+13,0,100,0,95,5088,100,3,100,0,69,31,,,200,0,100,48996754040,100,1.07192E+11
2021-04-10,ZHZ41PBT,ST12000NM0008,1.2E+13,1,100,664,86,12746,100,3,6,94,73,27,1,202408538,200,0,100,66853270944,100,1.48E+11
2021-04-27,ZCH0AYME,ST12000NM0007,1.2E+13,1,100,80,68,28842,100,4,100,0,75,25,76,39783184,200,0,100,61996094024,100,3E+11
2021-04-01,X0GEMXXC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,100,4007,100,3,,,,,,,100,0,,,,
2021-04-26,2AGPLT5Y,HGST HUH721212ALN604,1.2E+13,1,100,0,98,16735,100,4,,,,,,,200,0,,,,
2021-05-18,Z304HWFF,ST4000DM000,4.00079E+12,1,100,0,45,48508,100,7,99,1,79,21,,,200,0,100,61186569576,100,3.0011E+11
2021-04-01,ZLW0EGC7,ST12000NM001G,1.20001E+13,0,100,0,93,6586,100,1,100,0,56,44,,,200,0,100,48408068256,100,94437161264
2021-04-01,3070A0YHF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,90,4206,100,3,,,,,,,200,0,,,,
2021-06-14,ZCH08G3X,ST12000NM0007,1.20001E+13,1,77,25376,67,29301,100,14,1,213,76,24,82,175064312,200,0,100,65104372936,100,2.37561E+11
2021-04-01,ZL005BVM,ST12000NM0008,1.20001E+13,0,100,0,91,8369,100,2,100,0,60,40,1,53240024,200,0,100,59655446328,100,1.32048E+11
2021-04-01,ZHZ3NS9D,ST12000NM0008,1.20001E+13,0,100,0,86,12573,100,3,100,0,68,32,1,5245504,200,0,100,63430171496,100,2.05376E+11
2021-04-01,ZCH071SB,ST12000NM0007,1.20001E+13,0,100,0,67,28920,100,12,100,0,74,26,80,109587048,200,0,100,63129716928,100,2.61199E+11
2021-04-10,40W0A02FF97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,85,6228,100,14,,,,,,,200,12,,,,
2021-04-01,ZL005CB6,ST12000NM0008,1.20001E+13,0,100,0,96,3721,100,3,100,0,79,21,1,52833960,200,0,100,23486910696,100,60552985823
2021-06-11,ZA189JXX,ST8000NM0055,8.00156E+12,1,100,144,63,33071,100,15,93,7,76,24,82,144561024,200,0,100,70903115520,100,2.63774E+11
2021-06-24,88P0A01LF97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,41,23888,100,3,,,,,,,200,0,,,,
2021-04-01,7080A0GLF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,92,3416,100,2,,,,,,,200,0,,,,
2021-04-01,8CGKZXKG,HGST HUH721212ALE600,1.20001E+13,0,100,0,98,15624,100,30,,,,,,,200,0,100,74794047900,100,1.86959E+11
